Date,open,high,low,close,volume,price_change,price_change_pct,weekly_range,weekly_range_pct,rsi_14,rsi_14_signal,macd,macd_signal,macd_histogram,ema_10,ema_30,trend_score,trend_regime
1990-03-16 00:00:00-05:00,337.92999267578125,341.9100036621094,334.92999267578125,341.9100036621094,772220000,3.980010986328125,1.1777619840173967,6.980010986328125,2.0414760935822405,50.0,neutral,-0.008039856797893208,-0.5934085070133138,0.5853686502154206,335.5458629536233,335.49286297712234,58.954013543121064,neutral
1990-03-23 00:00:00-05:00,341.9100036621094,344.489990234375,333.6199951171875,337.2200012207031,758610000,-4.69000244140625,-1.3717067038614987,10.8699951171875,3.223413521688865,50.0,neutral,0.0897318796466493,-0.4466986017603493,0.5364304814069987,335.8803527153728,335.6951640231105,69.14708460107488,bullish
1990-03-30 00:00:00-05:00,337.2200012207031,342.5799865722656,337.0299987792969,339.94000244140625,661550000,2.720001220703125,0.8065954601912666,5.54998779296875,1.6326374516413007,50.0,neutral,0.31469960832060906,-0.2855602872181912,0.6002598955388003,336.67713712651675,336.16751278481433,69.093872427444,bullish
1990-04-06 00:00:00-04:00,339.94000244140625,344.1199951171875,336.3299865722656,340.0799865722656,719860000,0.139984130859375,0.04117906979291246,7.790008544921875,2.290640100124366,41.21737661284223,bearish,0.487116603551101,-0.12391570516285967,0.6110323087139606,337.3354978225969,336.58342912401855,65.6390575417137,bullish
1990-04-13 00:00:00-04:00,340.0799865722656,344.7900085449219,339.8800048828125,344.3399963378906,534540000,4.260009765625,1.2526493571593238,4.910003662109375,1.4259173242516197,44.8820798873979,bearish,0.8637256335924803,0.08081591613013071,0.7829097174623496,338.67506871512546,337.37491706210216,64.84916602276158,bullish
1990-04-20 00:00:00-04:00,344.3399963378906,347.29998779296875,333.4100036621094,335.1199951171875,745120000,-9.220001220703125,-2.677586489736676,13.889984130859375,4.1447792830153904,39.18771995098135,bearish,0.5794481196372203,0.1834307064017355,0.3960174132354848,338.00152981443796,337.15314454065566,59.030717610628514,neutral
1990-04-27 00:00:00-04:00,335.1199951171875,335.1199951171875,328.7099914550781,329.1099853515625,678950000,-6.010009765625,-1.7933903835022948,6.410003662109375,1.9476782678781588,35.982945062616096,bearish,-0.01647077634714833,0.14252939417954463,-0.15900017052669296,336.3297242854583,336.387985080551,37.89771729255729,bearish
1990-05-04 00:00:00-04:00,329.1099853515625,338.4599914550781,327.760009765625,338.3900146484375,699490000,9.280029296875,2.819734954854642,10.699981689453125,3.1620264269823757,43.646453484264754,bearish,0.11245845763897933,0.1364048773852206,-0.023946419746241288,336.71471569969117,336.5727838489765,40.73651073737824,neutral
1990-05-11 00:00:00-04:00,338.3900146484375,352.30999755859375,338.1099853515625,352.0,821710000,13.6099853515625,4.021981962352607,14.20001220703125,4.034094376997515,52.60708058135609,bullish,1.0832383182330432,0.32854053215713835,0.7546977860759048,339.5566290757243,337.9583010994567,65.76973164049068,bullish
1990-05-18 00:00:00-04:00,352.0,358.4100036621094,351.95001220703125,354.6400146484375,878240000,2.6400146484375,0.7500041614879261,6.459991455078125,1.8215630465394768,54.130686849309306,bullish,1.9904801411915969,0.6648053230506626,1.3256748181409344,342.34953508250493,339.41952477204745,74.70449422609383,bullish
1990-05-25 00:00:00-04:00,354.6400146484375,360.5,353.7799987792969,354.5799865722656,817350000,-0.060028076171875,-0.016926481415635557,6.720001220703125,1.8952003709136431,54.08810800687935,bullish,2.6636117143211777,1.0682880728163073,1.5953236415048704,344.6066265521607,340.71753954561825,76.27734935702358,strong_bullish
1990-06-01 00:00:00-04:00,354.5799865722656,363.5199890136719,354.54998779296875,363.1600036621094,690500000,8.58001708984375,2.419769139478798,8.970001220703125,2.469985992468757,59.04669238026513,bullish,3.7285350775715074,1.6042924882771008,2.124242589294407,348.0212766219805,342.59931801087606,76.89185004839305,strong_bullish
1990-06-08 00:00:00-04:00,363.1600036621094,368.7799987792969,357.67999267578125,358.7099914550781,842230000,-4.45001220703125,-1.2253585643125011,11.100006103515625,3.0944234529095067,55.68740447329721,bullish,4.207906347033543,2.1281073170164753,2.0797990300170675,349.98410735076084,343.92456130301144,71.56832399981164,bullish
1990-06-15 00:00:00-04:00,358.7099914550781,367.2699890136719,357.70001220703125,362.9100036621094,776460000,4.20001220703125,1.1708656873465495,9.569976806640625,2.63701102479138,58.109763425171636,bullish,4.8192944090866945,2.6688985498225524,2.150395859264142,352.35345811465345,345.4590535314643,70.11717740897211,bullish
1990-06-22 00:00:00-04:00,362.9100036621094,363.20001220703125,355.30999755859375,355.42999267578125,716960000,-7.480010986328125,-2.0611200878586025,7.8900146484375,2.219850550326143,52.595399383557364,bullish,4.718162623353294,3.08030561648263,1.637857006870664,352.9165590918945,346.25201933763907,69.31404537033889,bullish
1990-06-29 00:00:00-04:00,355.4200134277344,359.0899963378906,351.2300109863281,358.0199890136719,702770000,2.5999755859375,0.7315219986806226,7.8599853515625,2.1954040536162207,54.21551589723234,bullish,4.766004024215022,3.418467329093058,1.3475366951219638,353.8495131719868,347.17405760153844,63.80745536749406,bullish
1990-07-06 00:00:00-04:00,358.0199890136719,360.7300109863281,354.6400146484375,358.4200134277344,500300000,0.4000244140625,0.1117324245399114,6.089996337890625,1.6991228474239501,54.47430996977094,bullish,4.775942164975561,3.6906203218291664,1.0853218431463945,354.6842155637236,348.04317077195304,63.96217891819542,bullish
1990-07-13 00:00:00-04:00,358.4200134277344,369.67999267578125,356.4100036621094,367.30999755859375,858020000,8.889984130859375,2.4803258182600896,13.269989013671875,3.6127492041800546,59.89916995418586,bullish,5.363700881697696,4.02588492986857,1.3378159518291257,356.9881735096171,349.5133861828087,66.82958023824735,bullish
1990-07-20 00:00:00-04:00,367.30999755859375,369.7799987792969,361.2900085449219,361.6099853515625,834780000,-5.70001220703125,-1.5518260447354084,8.489990234375,2.347830695582399,55.34538136817513,bullish,5.349018937709559,4.290921856215535,1.058097081494024,357.8310055035998,350.4256970094154,67.3933581867656,bullish
1990-07-27 00:00:00-04:00,361.6099853515625,361.6099853515625,350.0899963378906,353.44000244140625,858590000,-8.16998291015625,-2.259335538595062,11.519989013671875,3.259390259760332,49.532728863162916,bearish,4.682088540312975,4.369252161255922,0.3128363790570532,357.0306970603864,350.65058043942696,60.22463441308409,bullish
1990-08-03 00:00:00-04:00,353.44000244140625,357.5400085449219,338.20001220703125,344.8599853515625,1049080000,-8.58001708984375,-2.42757385428271,19.339996337890625,5.6080720174521685,44.27386313340724,bearish,3.479430280042834,4.1911113629117835,-0.7116810828689495,354.8134331944487,350.2228859599128,47.76437103469361,neutral
1990-08-10 00:00:00-04:00,344.8599853515625,344.8599853515625,332.2200012207031,335.5199890136719,963530000,-9.339996337890625,-2.70834446865997,12.639984130859375,3.7672819935459394,39.37331112446352,bearish,1.8119693250957312,3.7149056663253797,-1.9029363412296485,351.2998201462828,349.14698046302357,39.314257425032345,bearish
1990-08-17 00:00:00-04:00,335.3900146484375,341.9200134277344,324.6300048828125,327.8299865722656,741260000,-7.560028076171875,-2.2541005235640204,17.290008544921875,5.2740778004182145,35.854428033014344,bearish,-0.08172944470476295,2.9550970582002773,-3.0368265029050403,347.0268921637413,347.6004721953454,29.653467394684732,bearish
1990-08-24 00:00:00-04:00,327.8299865722656,329.8999938964844,306.17999267578125,311.510009765625,949290000,-16.319976806640625,-4.97818304459562,23.720001220703125,7.614522961412913,29.773027111181804,oversold,-2.7765878427412645,1.8081785212232446,-4.584766363964509,340.5622393448168,345.0030388707635,21.709106215244972,strong_bearish
1990-08-31 00:00:00-04:00,311.54998779296875,325.8299865722656,311.54998779296875,322.55999755859375,639420000,11.010009765625,3.533946460284047,14.279998779296875,4.427082988399044,37.50250868270369,bearish,-4.025064665882496,0.6410564428410725,-4.666121108723569,337.2861864109474,343.39976222061085,21.91511629645614,strong_bearish
1990-09-07 00:00:00-04:00,322.55999755859375,324.5199890136719,319.1099853515625,323.3999938964844,462970000,0.839996337890625,0.26041553331114403,5.410003662109375,1.6728521225145843,38.060610727942596,bearish,-4.8921363286671635,-0.4659413527841137,-4.42619497588305,334.7595828091687,341.98084804058306,23.889238949630908,strong_bearish
1990-09-14 00:00:00-04:00,323.4200134277344,326.5299987792969,314.760009765625,316.8299865722656,619620000,-6.59002685546875,-2.0376063885549365,11.769989013671875,3.7149226754101012,35.39802724971,bearish,-6.010470253410006,-1.5751350960687303,-4.435335157341275,331.4977112620793,340.20788255245026,24.448479894480418,strong_bearish
1990-09-21 00:00:00-04:00,316.8299865722656,319.3500061035156,307.9800109863281,311.32000732421875,745410000,-5.509979248046875,-1.739096512820167,11.3699951171875,3.6521890176324,33.29440602359308,bearish,-7.234349474992769,-2.7072130952550895,-4.527136379737679,327.82724715399985,338.18358233882554,26.143606781046003,bearish
1990-09-28 00:00:00-04:00,311.29998779296875,311.29998779296875,295.9800109863281,306.04998779296875,859280000,-5.25,-1.6864761342334302,15.319976806640625,5.0057106412969405,31.3739489025932,bearish,-8.510256205821747,-3.8680145885987334,-4.642241617223014,323.86616436026446,335.9442869130127,24.81829586368268,strong_bearish
1990-10-05 00:00:00-04:00,306.1000061035156,319.69000244140625,305.760009765625,311.5,824850000,5.399993896484375,1.7641273403497508,13.92999267578125,4.471907761085474,35.5163566415503,bearish,-8.99490090304272,-4.893528165623194,-4.101372737419525,321.61703631425144,334.24959975073364,22.771462262116195,strong_bearish
1990-10-12 00:00:00-04:00,311.5,315.0299987792969,294.510009765625,300.0299987792969,782270000,-11.470001220703125,-3.682183377432785,20.519989013671875,6.839312434476411,31.242150813614913,bearish,-10.15012211055074,-5.944958761887438,-4.2051633486633015,317.69107136565265,331.8885664659842,22.754987500993906,strong_bearish
1990-10-19 00:00:00-04:00,300.0299987792969,312.4800109863281,296.4100036621094,312.4800109863281,901400000,12.45001220703125,4.14958912698244,16.07000732421875,5.142731297753909,39.72180701966309,bearish,-9.981134636469449,-6.752262614620298,-3.228872021849151,316.7433986606301,330.5554167633488,27.213646762021334,bearish
1990-10-26 00:00:00-04:00,312.4800109863281,315.8299865722656,304.7099914550781,304.7099914550781,719890000,-7.77001953125,-2.4865653027610652,11.1199951171875,3.6493700334821035,36.68135374547043,bearish,-10.333351184288404,-7.468529075123224,-2.8648221091651793,314.5551150186941,328.78750328198936,33.784088184594,bearish
1990-11-02 00:00:00-05:00,304.739990234375,311.94000244140625,299.44000244140625,311.8500061035156,771460000,7.110015869140625,2.3331417263852785,12.5,4.00833726321966,41.13988789102938,bearish,-9.939003782318025,-7.962650919114283,-1.9763528632037417,314.0632050431673,327.633408074646,33.89628663814241,bearish
1990-11-09 00:00:00-05:00,311.8500061035156,314.760009765625,305.0299987792969,313.739990234375,740030000,1.889984130859375,0.6060555054893964,9.730010986328125,3.1012976634121325,42.29811627953197,bearish,-9.370007883043229,-8.244134572242311,-1.1258733108009178,314.00443167672705,326.6901485984703,38.99261100694168,bearish
1990-11-16 00:00:00-05:00,313.739990234375,321.70001220703125,313.7300109863281,317.1199951171875,817750000,3.3800048828125,1.0773267635686212,7.970001220703125,2.5132446214114994,44.405056749374,bearish,-8.554793824064802,-8.306268587661256,-0.2485252364035464,314.57095325877793,326.0425929524914,43.493889212401946,neutral
1990-11-23 00:00:00-05:00,317.1499938964844,319.3900146484375,312.4200134277344,315.1000061035156,506130000,-2.04998779296875,-0.6463780017091384,6.970001220703125,2.2119965362404224,43.385472842403246,bearish,-7.975622488912904,-8.240137524446597,0.2645150355336927,314.66715239613325,325.3044963562128,49.79994086684455,neutral
1990-11-30 00:00:00-05:00,315.0799865722656,323.0199890136719,311.4800109863281,322.2200012207031,757890000,7.1400146484375,2.266095897144483,11.53997802734375,3.581397176967762,47.9242748712624,bearish,-6.875920578522994,-7.96728805051528,1.0913674719922861,316.0404877044731,325.0970507526406,56.53127817032934,neutral
1990-12-07 00:00:00-05:00,322.2300109863281,333.9800109863281,321.9700012207031,327.75,989970000,5.519989013671875,1.7130586306270779,12.010009765625,3.6643813167429444,51.19686135445559,bullish,-5.5042941358817075,-7.474680479175821,1.9703863432941136,318.169604185973,325.2749858145925,58.03554165369435,neutral
1990-12-14 00:00:00-05:00,327.75,330.5799865722656,325.1600036621094,326.82000732421875,779370000,-0.92999267578125,-0.28375062571510296,5.41998291015625,1.6583999720615041,50.620727540542305,bullish,-4.439806146410035,-6.86769694946424,2.427890803054205,319.7424738097838,325.37834738932276,58.239332177218415,neutral
1990-12-21 00:00:00-05:00,326.82000732421875,332.4700012207031,324.4599914550781,331.75,883500000,4.92999267578125,1.5084733386259601,8.010009765625,2.4144716701205726,53.601542389871206,bullish,-3.1692374561934002,-6.127996604925192,2.958759148731792,321.92573881355264,325.8035958096531,58.807175195070904,neutral
1990-12-28 00:00:00-05:00,331.739990234375,331.739990234375,327.239990234375,328.7200012207031,349860000,-3.019989013671875,-0.9103481951447115,4.5,1.3689462105406518,51.54217460429805,bullish,-2.3754422690805654,-5.377478882238264,3.0020366131576983,323.1610955576218,325.997806654759,58.40159226615796,neutral
1991-01-04 00:00:00-05:00,328.7099914550781,330.75,318.8699951171875,321.0,522680000,-7.709991455078125,-2.3455299977189106,11.8800048828125,3.700936100564642,46.62684897727398,bearish,-2.332702678907822,-4.76851919159425,2.4358165126864284,322.7681596441096,325.6656796455715,44.750007305830444,neutral
1991-01-11 00:00:00-05:00,320.9700012207031,320.9700012207031,310.92999267578125,315.2300109863281,712660000,-5.739990234375,-1.7883260779963384,10.040008544921875,3.184978648926076,43.30293916458059,bearish,-2.7261654716767225,-4.360046059674141,1.6338805879974183,321.3975601958369,324.97352363752987,31.688328535773167,bearish
1991-01-18 00:00:00-05:00,315.2300109863281,332.2300109863281,309.3500061035156,332.2300109863281,911240000,17.0,5.392887544814795,22.8800048828125,6.886796534390764,53.761570566160906,bullish,-1.6653849972112766,-3.8211113266887846,2.155726329477508,323.367128407002,325.4539478133183,40.89608966217067,neutral
1991-01-25 00:00:00-05:00,332.2300109863281,336.9200134277344,327.8299865722656,336.07000732421875,899470000,3.839996337890625,1.1558246428401822,9.09002685546875,2.704801576267791,55.74730255537635,bullish,-0.5129267366234558,-3.159471933188853,2.6465451965653974,325.67677317391554,326.1556105343596,54.592755451210195,neutral
1991-02-01 00:00:00-05:00,336.05999755859375,344.8999938964844,334.260009765625,343.04998779296875,974990000,6.989990234375,2.079982826029825,10.639984130859375,3.1015841741643273,59.17900209036312,bullish,0.9460703748950436,-2.3383610138595308,3.2844313887545744,328.8355735061419,327.27047565067187,67.7337617477017,bullish
1991-02-08 00:00:00-05:00,343.04998779296875,363.42999267578125,342.9599914550781,359.3500061035156,1298280000,16.300018310546875,4.751499457969363,20.470001220703125,5.696396513989891,65.84085535926584,bullish,3.3645509849156383,-1.1977758829457048,4.562326867861343,334.3837010745553,329.3842975187142,78.37748218120363,strong_bullish
1991-02-15 00:00:00-05:00,359.3599853515625,370.5400085449219,359.32000732421875,369.05999755859375,1190700000,9.70001220703125,2.699246605751531,11.220001220703125,3.040156423054705,69.07821832285603,bullish,5.987606092555211,0.2393032650512108,5.748302827504,340.68852773266786,331.995059940588,79.61488421026525,strong_bullish
1991-02-22 00:00:00-05:00,369.05999755859375,370.9599914550781,364.2300109863281,365.6499938964844,775110000,-3.410003662109375,-0.9239700007227107,6.72998046875,1.8405525997780434,66.68791918727317,bullish,7.704572875739132,1.732359475290779,5.972213400448353,345.2270029115683,334.20679533975107,79.72076718876616,strong_bullish
1991-03-01 00:00:00-05:00,365.6499938964844,370.4700012207031,362.19000244140625,370.4700012207031,1013920000,4.82000732421875,1.3182024899973868,8.279998779296875,2.234998448461192,68.35477068653505,bullish,9.342925611120677,3.2544745685644334,6.088451042556244,349.81666113031946,336.58708036086773,79.63033623422604,strong_bullish
1991-03-08 00:00:00-05:00,370.4700012207031,379.6600036621094,369.07000732421875,374.95001220703125,1119730000,4.480010986328125,1.2092776666306138,10.589996337890625,2.8243755149001797,69.8641376376454,bullish,10.874353942960283,4.778451938156257,6.095902004804026,354.3863793802969,339.10236490362803,79.69795013277962,strong_bullish
1991-03-15 00:00:00-05:00,374.94000244140625,378.2799987792969,369.54998779296875,373.5899963378906,983760000,-1.350006103515625,-0.36005923473758905,8.730010986328125,2.3367892802012644,68.7914564258743,bullish,11.842298268231161,6.191222312684158,5.651075955547003,357.87795738639556,341.3611931308737,74.05939644259823,bullish
1991-03-22 00:00:00-05:00,373.5899963378906,374.0899963378906,365.5799865722656,367.4800109863281,897700000,-6.1099853515625,-1.6354788435063903,8.510009765625,2.3157748751514022,64.0346825312867,bullish,11.981368558721556,7.3492522887988345,4.632116269922721,359.62378993099054,343.07021523204077,67.78524878252979,bullish
1991-03-29 00:00:00-05:00,367.4800109863281,378.4800109863281,367.4599914550781,375.2200012207031,705220000,7.739990234375,2.106234353700115,11.02001953125,2.9369488554444256,67.1349373796684,bullish,12.567218862897391,8.392846127678121,4.17437273521927,362.4594708470879,345.1719330862524,67.59186208336617,bullish
1991-04-05 00:00:00-05:00,375.2200012207031,381.8800048828125,370.2699890136719,375.3599853515625,932790000,0.139984130859375,0.037307214541859354,11.610015869140625,3.0930350389551173,67.19002353872557,bullish,12.893934786972125,9.293064221185597,3.6008705657865274,364.8050230915388,347.14371819272696,67.88849407558308,bullish
1991-04-12 00:00:00-04:00,375.3500061035156,381.07000732421875,371.2099914550781,380.3999938964844,871640000,5.04998779296875,1.3454076757297408,9.860015869140625,2.5920126254848896,69.19221520992188,bullish,13.402722918333268,10.114996224773893,3.2877266935593745,367.64047643614236,349.3141719610814,68.28082835413878,bullish
1991-04-19 00:00:00-04:00,380.3999938964844,391.260009765625,378.7799987792969,384.20001220703125,1036140000,3.800018310546875,0.9989533048154957,12.480010986328125,3.248310929152992,70.64665718009252,overbought,13.95009198618169,10.882015574263864,3.0680764119178257,370.65130469016265,351.5892758313034,72.95244299484517,bullish
1991-04-26 00:00:00-04:00,384.19000244140625,384.19000244140625,376.7699890136719,379.0199890136719,820540000,-5.170013427734375,-1.3456918178194566,7.420013427734375,1.957683932988221,66.06780618536246,bullish,13.808498790840758,11.467312337967805,2.341186452872954,372.17288513355163,353.37693793963797,72.35936252709098,bullish
1991-05-03 00:00:00-04:00,379.010009765625,382.1400146484375,373.010009765625,380.79998779296875,883230000,1.78997802734375,0.4722772436671659,9.1300048828125,2.3975853927222945,66.86260273274777,bullish,13.681491356090646,11.91014821446122,1.7713431416294263,373.74145049793253,355.1629326532784,67.9818041161904,bullish
1991-05-10 00:00:00-04:00,380.7799987792969,383.9100036621094,375.6099853515625,375.739990234375,792830000,-5.040008544921875,-1.3236011768157772,8.300018310546875,2.2089792213412207,62.388904567994395,bullish,13.023918359345089,12.132902272761418,0.8910160865836705,374.10482159498207,356.5022461775602,66.96250061229807,bullish
1991-05-17 00:00:00-04:00,375.739990234375,377.0199890136719,365.8299865722656,372.3900146484375,859290000,-3.3499755859375,-0.891567486294948,11.19000244140625,3.004914740254355,59.54818758882955,bullish,12.0939825392702,12.12511832524343,-0.031135785973228636,373.79303834819984,357.53575388775084,55.39892015183386,neutral
1991-05-24 00:00:00-04:00,372.3900146484375,378.0799865722656,371.260009765625,377.489990234375,743160000,5.0999755859375,1.3695253323997523,6.819976806640625,1.8066642780133733,62.358163213196406,bullish,11.632997863506262,12.026694224603782,-0.39369636109752015,374.4652117105047,358.8330941799765,52.60041622034102,neutral
1991-05-31 00:00:00-04:00,377.489990234375,389.8500061035156,377.1199951171875,389.8299865722656,817280000,12.339996337890625,3.2689598816193772,12.730010986328125,3.2655289292293244,68.12734728423372,bullish,12.12051748050385,12.04545887704853,0.07505860345531978,377.2588081331477,360.84737495440226,68.64543237484983,bullish
1991-06-07 00:00:00-04:00,389.80999755859375,389.80999755859375,378.760009765625,379.42999267578125,878830000,-10.3800048828125,-2.662837009779936,11.04998779296875,2.9122599705529453,59.80772502176664,bullish,11.537043469268326,11.943775790009747,-0.40673232074142085,377.65356907391526,362.0543711367717,68.6730613655517,bullish
1991-06-14 00:00:00-04:00,379.42999267578125,382.29998779296875,374.4599914550781,382.2900085449219,769070000,2.860015869140625,0.7537664191940876,7.839996337890625,2.0507981277698937,61.210588353259325,bullish,11.175927119291202,11.790206049241668,-0.6142789299504656,378.4965582692796,363.3681619390903,63.45205557602775,bullish
1991-06-21 00:00:00-04:00,382.29998779296875,382.30999755859375,373.8699951171875,377.75,803160000,-4.54998779296875,-1.1901616370003016,8.44000244140625,2.234282578797154,57.76389867998075,bullish,10.4043307727448,11.513030984377334,-1.1087002116325344,378.3608203757054,364.3015158660918,59.21828124480679,neutral
1991-06-28 00:00:00-04:00,377.739990234375,377.739990234375,367.9800109863281,371.1600036621094,807670000,-6.579986572265625,-1.7419353900504322,9.759979248046875,2.6295880891659884,53.090769015384744,bullish,9.156719683441054,11.041768711179946,-1.8850490277388925,377.0515807646376,364.74644872469787,46.72942165955228,neutral
1991-07-05 00:00:00-04:00,371.17999267578125,377.92999267578125,371.17999267578125,374.0799865722656,535260000,2.899993896484375,0.7812904665412462,6.75,1.80442692533513,54.83433954179211,bullish,8.307325957574392,10.49488014838048,-2.187554190806088,376.5112908410482,365.3517300922144,45.99350427408511,neutral
1991-07-12 00:00:00-04:00,374.0899963378906,381.4100036621094,370.9200134277344,380.25,801140000,6.160003662109375,1.6466635628891433,10.489990234375,2.758708805884287,58.356573093629216,bullish,8.038389142160383,10.003581938455973,-1.9651927962955895,377.19105621517696,366.31756257900264,56.162954100629634,neutral
1991-07-19 00:00:00-04:00,380.2799987792969,385.8299865722656,380.239990234375,384.2200012207031,931830000,3.94000244140625,1.0360793241963036,5.589996337890625,1.4548946749598355,60.49153045319552,bullish,8.052174113926412,9.613300368033517,-1.561126254107105,378.4690463277044,367.4777883972096,62.900799141668536,bullish
1991-07-26 00:00:00-04:00,384.2099914550781,384.8599853515625,378.1499938964844,380.92999267578125,741500000,-3.279998779296875,-0.8536995008575597,6.709991455078125,1.7614762775555879,57.84486746724323,bullish,7.70917844414322,9.232475978949163,-1.523297534805943,378.91649115021045,368.3493476840491,66.28638555839382,bullish
1991-08-02 00:00:00-04:00,380.92999267578125,389.55999755859375,380.45001220703125,387.17999267578125,804720000,6.25,1.640721423928288,9.1099853515625,2.352907051989917,61.3081742933095,bullish,7.850375438990056,8.956055868456774,-1.1056804294667177,380.4189460608097,369.5690393154465,69.71123594776392,bullish
1991-08-09 00:00:00-04:00,387.1700134277344,391.79998779296875,384.2900085449219,387.1199951171875,782360000,-0.050018310546875,-0.01291895260793769,7.509979248046875,1.9399615991867025,61.25614733536995,bullish,7.866734618467092,8.738191616882153,-0.8714569984150611,381.63731867474723,370.70555300389793,67.27317965080535,bullish
1991-08-16 00:00:00-04:00,387.1099853515625,392.1199951171875,383.1600036621094,385.5799865722656,846600000,-1.529998779296875,-0.3952361957047873,8.959991455078125,2.323769844677568,59.85215708429094,bullish,7.6671974456751855,8.523992781400633,-0.8567953357254474,382.3541674114195,371.6685181502233,63.428704275337196,bullish
1991-08-23 00:00:00-04:00,385.5799865722656,395.3399963378906,374.0899963378906,394.1700134277344,1009260000,8.59002685546875,2.2278196884211994,21.25,5.391074733262502,64.71077363711099,bullish,8.10786873292625,8.440767971320286,-0.33289923839403635,384.50250311948594,373.1249308655311,67.14671121156046,bullish
1991-08-30 00:00:00-04:00,394.1700134277344,396.82000732421875,391.7699890136719,395.42999267578125,742720000,1.259979248046875,0.3196537547567339,5.050018310546875,1.2770954161505543,65.37271931465101,bullish,8.461099971361648,8.444834371343626,0.016265600018021686,386.4893194544594,374.56832769075936,73.81368743507586,bullish
1991-09-06 00:00:00-04:00,395.42999267578125,397.6199951171875,387.3599853515625,389.1000061035156,640060000,-6.329986572265625,-1.6007856484107599,10.260009765625,2.6368567475415152,59.34959215879526,bullish,8.13698558932225,8.383264614756843,-0.24627902543459257,386.9639897644544,375.50851243063573,68.03355293327189,bullish
1991-09-13 00:00:00-04:00,389.1099853515625,389.3399963378906,382.8500061035156,383.5899963378906,736540000,-5.519989013671875,-1.4186192134556872,6.489990234375,1.6919081040523802,54.631135486162435,bullish,7.351196939911574,8.176851079298295,-0.8256541393867209,386.35053640341994,376.0312805914718,55.24643322158398,neutral
1991-09-20 00:00:00-04:00,383.5899963378906,389.4200134277344,382.7699890136719,387.9200134277344,947770000,4.33001708984375,1.128813871889817,6.6500244140625,1.7142772179505847,57.491244263912215,bullish,6.996870755610416,7.940855014113002,-0.9439842585025859,386.6358958664776,376.800197333644,54.48986914174297,neutral
